"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1980","1980","PC","Percentage","0","Units",,,3.179617,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1981","1981","PC","Percentage","0","Units",,,3.116062,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1982","1982","PC","Percentage","0","Units",,,4.353735,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1983","1983","PC","Percentage","0","Units",,,6.930445,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1984","1984","PC","Percentage","0","Units",,,6.173998,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1985","1985","PC","Percentage","0","Units",,,5.63348,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1986","1986","PC","Percentage","0","Units",,,5.483672,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1987","1987","PC","Percentage","0","Units",,,5.664942,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1988","1988","PC","Percentage","0","Units",,,4.760208,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PC","Percentage","0","Units",,,4.17635,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PC","Percentage","0","Units",,,4.870942,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PC","Percentage","0","Units",,,7.53408,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PC","Percentage","0","Units",,,8.700233,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PC","Percentage","0","Units",,,9.096578,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.86327,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PC","Percentage","0","Units",,,6.954421,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.739799,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.661582,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.333417,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.573053,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.147348,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.406565,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.064114,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.582355,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.958043,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.652769,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.441819,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.952122,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.9062,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.510665,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.746622,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.571423,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.79508,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.4347,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.590215,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.561046,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.093683,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.067887,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.83316,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.833694,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,5.105131,,
"AUS","Australia","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.95845,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.3,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.8,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.925,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.425,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.7,"B","Break"
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.325,"B","Break"
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.5,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.125,"B","Break"
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.85,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.425,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.351676,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.02914,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.273596,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.744452,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.475461,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.840056,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.950467,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.233492,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.011337,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.087559,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.578676,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,5.524939,,
"AUT","Austria","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,5.825,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,6.1,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.925,"B","Break"
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.975,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.725,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.475,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.55,"B","Break"
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.55,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.525,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.95,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.65,"B","Break"
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,6.744691,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,7.269262,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.474448,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.936923,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,7.685273,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,8.29616,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,8.305428,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.406211,"B","Break"
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.321648,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.772567,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.16463,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,5.303127,,
"BEL","Belgium","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,5.675,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1980","1980","PC","Percentage","0","Units",,,5.108333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1981","1981","PC","Percentage","0","Units",,,5.241667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1982","1982","PC","Percentage","0","Units",,,8.75,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1983","1983","PC","Percentage","0","Units",,,9.966666,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1984","1984","PC","Percentage","0","Units",,,9.5,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1985","1985","PC","Percentage","0","Units",,,8.716666,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1986","1986","PC","Percentage","0","Units",,,7.891667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1987","1987","PC","Percentage","0","Units",,,7.191667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1988","1988","PC","Percentage","0","Units",,,6.283333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PC","Percentage","0","Units",,,6.316667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PC","Percentage","0","Units",,,7.2,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PC","Percentage","0","Units",,,9.441667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PC","Percentage","0","Units",,,10.675,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PC","Percentage","0","Units",,,10.56667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PC","Percentage","0","Units",,,9.641666,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.683333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.8,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PC","Percentage","0","Units",,,7.958333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PC","Percentage","0","Units",,,7.175,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,6.5,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.725,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.316667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.858333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.558333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.141667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.833333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.591667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.483333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.608333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,8.225,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,7.558333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.658333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.416667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.225,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.15,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.266667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.533333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.766667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.983333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.966667,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,7.983333,,
"CAN","Canada","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,6.35,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,4,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.5,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.475,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.85,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.225,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.35,"B","Break"
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.7,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.425,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.7,"B","Break"
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.55,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.925,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,7.35,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.275,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.725,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.95,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.55,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.4,"B","Break"
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.575,"B","Break"
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.8,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.15,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.2,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.375,,
"DNK","Denmark","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.1,,
